Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,68.42470606,71.55820933,76.52062683,78.37211871,80.47273518,81.72513129,82.54563689,84.36314915,84.73306494,86.52024241,81.49994215,84.28784447,99.32679813,113.7805076,124.3589687,152.7281457,155.648998,176.7833124,225.9416179,262.0758918,282.6858596,254.2308535,245.0946682,217.9946915,193.8431888,200.8942925,256.7624483,291.1318566,313.0618536,304.8533677,351.9793628,346.4104428,240.9634032,244.1271502,193.0702756,235.832244,249.3587559,229.4880613,255.709631,265.1550248,226.4759423,235.4817514,260.9837492,323.9625643,371.4970215,406.673556,422.4223375,474.08854,567.7341867,537.2634287,575.0118818,667.1734195,673.0625112,698.3350349,696.8562068,589.7744141,
Burkina Faso,BFA,GNI (current US$),NY.GNP.MKTP.CD,334894683.5,353437393.2,388060968,397465446.2,413758334.1,419289066.1,432185731.8,449034466.1,458847463.2,476700323.3,458404330.1,481906550.6,577291786.3,674535601.3,748879669.1,927901103,967025544.2,1111037107,1464483795,1739271805,1924640087,1766035187,1744188438,1590193731,1454930204,1546793451,2030903473,2361035336,2602940567,2603688479,3093955988,3125829320,2232271772,2318405445,1881027157,2369479998,2593450635,2445476494,2802106122,2973587097,2608892006,2788112527,3188939298,4073659412,4809166130,5437788176,5841511576,6760177907,8347752952,8142736083,8982181021,10727969865,11175838063,11742319110,11898029622,10425654058,
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.000960519,0.018686353,0.045423484,0.061780293,0.077080169,0.157732465,0.200992598,0.373440303,0.400295285,0.469914489,0.632707564,0.75,0.92,1.13,2.4,3,3.725034916,9.1,9.4,11.38764617,
Burkina Faso,BFA,Life expectancy at birth total (years),SP.DYN.LE00.IN,34.47790244,34.93863415,35.40587805,35.87965854,36.35895122,36.8377561,37.30904878,37.76831707,38.21653659,38.65773171,39.09687805,39.5385122,39.99517073,40.48034146,41.00658537,41.60639024,42.31329268,43.1302439,44.03978049,45.01339024,45.99756098,46.92831707,47.74963415,48.422,48.92436585,49.25121951,49.41753659,49.47226829,49.46290244,49.41987805,49.36560976,49.31646341,49.27795122,49.25965854,49.27770732,49.33836585,49.4435122,49.58834146,49.77692683,50.02070732,50.34592683,50.78321951,51.34019512,52.00807317,52.76778049,53.58131707,54.40390244,55.18880488,55.90229268,56.52497561,57.05139024,57.49204878,57.87931707,58.24063415,58.58846341,58.93129268,
Burkina Faso,BFA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.186007659,2.554547977,2.723552927,2.217051165,2.118653166,1.891744829,1.596541948,1.549170175,1.435960425,1.574935993,1.408061617,1.385531386,1.392430725,1.309456569,1.324823431,1.206865304,1.357519347,1.351771098,1.242719527,1.595908633,1.401072659,1.521455111,1.377515952,1.294759759,1.323006425,1.33673147,1.665794571,,
Burkina Faso,BFA,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704
Burkina Faso,BFA,Population total,SP.POP.TOTL,4829291,4894578,4960325,5027818,5098892,5174869,5256363,5343020,5434040,5528172,5624597,5723379,5825171,5930487,6040044,6154548,6274037,6398937,6530820,6671659,6822840,6985158,7158256,7340907,7531244,7727912,7930690,8140076,8356306,8579825,8811033,9050090,9297116,9552473,9816586,10089876,10372809,10665781,10969093,11283016,11607944,11943740,12290984,12651596,13028039,13421929,13834195,14264002,14709011,15165856,15632066,16106851,16590813,17084554,17589198,18105570,
Burkina Faso,BFA,Urban population,SP.URB.TOTL,226977,234744,242709,251039,259789,268990,278745,289111,299959,311347,323189,335447,348345,361760,375812,390629,418353,457588,500783,548277,600751,658561,722340,792524,869407,953161,1017666,1064071,1112726,1163682,1217244,1273348,1332277,1393992,1458745,1526699,1598139,1693193,1810997,1936843,2071322,2214369,2366998,2529813,2704230,2890681,3090421,3303971,3529133,3765379,4011970,4269121,4536924,4815452,5105089,5406142,
Burkina Faso,BFA,Urban population (% of total),SP.URB.TOTL.IN.ZS,4.7,4.796,4.893,4.993,5.095,5.198,5.303,5.411,5.52,5.632,5.746,5.861,5.98,6.1,6.222,6.347,6.668,7.151,7.668,8.218,8.805,9.428,10.091,10.796,11.544,12.334,12.832,13.072,13.316,13.563,13.815,14.07,14.33,14.593,14.86,15.131,15.407,15.875,16.51,17.166,17.844,18.54,19.258,19.996,20.757,21.537,22.339,23.163,23.993,24.828,25.665,26.505,27.346,28.186,29.024,29.859,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,195999990,202999992,213500006,232749998,260750008,158994963,165444571.4,178297142.9,183200000,190205714.3,242732571.4,252842285.7,246804571.4,304339839.6,345263492.1,420986666.7,448412753.6,547535555.6,610225555.6,782496666.7,919726666.7,969046666.7,1013222222,1082926304,987143931.2,1149979286,1201725497,1131466494,1082403219,1113924130,1132101253,1167398478,1083037671,938632612,925030590.2,1000428394,869033856.3,972896267.9,893770806.1,808077223.4,870486065.9,876794723.1,825394490.2,784654423.6,915257323.4,1117257279,1273180597,1356078278,1611634332,1739781489,2026864469,2355652126,2472384907,2714505635,3093647227,3097324740,
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.33307377,71.46943344,73.76032765,78.87416089,86.5716237,51.63793676,52.45748852,55.11290688,55.22538559,56.05911385,70.21250721,72.08427138,69.57464447,84.94108756,95.27524766,114.4921667,119.7461032,143.1284396,155.7545755,194.7028813,222.8806155,228.5663698,232.4372253,241.3683339,213.454202,240.8707878,243.4402474,221.4835184,204.8387173,204.2220618,201.6876563,202.6934403,183.7173204,155.9216027,150.8028052,160.3499893,137.2141027,151.5321043,137.2515028,121.9977308,128.6355365,126.2170813,115.2798803,106.0169747,119.460135,140.8151356,154.9245257,159.2654713,182.6878013,190.3942037,214.2309908,240.6144835,244.1964862,259.3652082,286.0023359,277.0683092,
Burundi,BDI,GNI (current US$),NY.GNP.MKTP.CD,193892004,200819998,211212002,230278000,257986008,157479111.1,156048000,166971428.6,169680000,178171428.6,235283428.6,243766857.1,235406857.1,295982555.7,336273015.9,412341587.3,437150144.9,537186666.7,595765555.6,772336666.7,921813333.3,966146666.7,1005555556,1073595481,974118285.9,1131604110,1181080844,1103051149,1059467930,1096300428,1117211760,1156153554,1069379683,928818579.1,913654989.8,988018268.9,855125492.3,960396267.9,885470806.2,796772713.3,884786065.9,864477157.8,811709078.1,766758030.8,887956197.1,1099557234,1264380597,1350178278,1607334332,1722781489,2014764469,2338152125,2463262534,2713085280,3093749316,3090096309,
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803592,0.007979439,0.015842776,0.039204469,0.077248447,0.106001245,0.118228412,0.201273197,0.349060462,0.542142866,0.65759259,0.7,0.81,0.9,1,1.11,1.219999945,1.264218111,1.38,4.866224464,
Burundi,BDI,Life expectancy at birth total (years),SP.DYN.LE00.IN,41.23604878,41.54546341,41.86039024,42.17780488,42.49221951,42.79014634,43.05507317,43.28002439,43.46797561,43.62743902,43.78192683,43.95992683,44.18495122,44.47146341,44.81846341,45.21890244,45.65373171,46.09292683,46.5134878,46.90295122,47.26282927,47.60468293,47.93858537,48.26158537,48.5602439,48.78558537,48.88117073,48.82446341,48.62641463,48.3234878,48.00012195,47.76521951,47.70173171,47.85858537,48.23926829,48.80078049,49.46260976,50.11985366,50.69204878,51.1492439,51.4854878,51.72482927,51.92826829,52.14531707,52.39639024,52.69695122,53.05387805,53.45607317,53.89102439,54.35121951,54.82919512,55.31202439,55.78929268,56.25160976,56.69202439,57.10704878,
Burundi,BDI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.164762707,3.402680729,3.498127689,3.662139331,3.599734108,3.863536669,4.530615485,4.209072987,5.856328392,6.359393232,6.571714143,6.258234519,4.861850184,6.071040806,5.441041579,5.532779782,4.902661624,4.435617345,3.512254715,3.414900143,2.721230834,,,,2.385018691,2.2420093,2.009842197,2.136161197,
Burundi,BDI,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,50.00000005,50.00000005,50.00000005,50.00000005,50.00000005,84.37500008,87.50000009,87.50000009,87.50000009,87.50000009,87.50000009,87.5,87.5,80.02608333,78.75,78.75,86.25,90,90,90,90,90,90,92.94833333,119.7091667,120.69075,114.1710833,123.5638333,140.395,158.6666667,171.2554167,181.5125833,208.3026667,242.78,252.6625,249.7575,302.7466667,352.3508333,447.7658333,563.5625,720.6733333,830.3533333,930.7491667,1082.62,1100.9,1081.577167,1028.683553,1081.869683,1185.690833,1230.179167,1230.748333,1261.073333,1442.505625,1555.090833,1546.686667,1571.898333,
Burundi,BDI,Population total,SP.POP.TOTL,2786740,2840375,2894510,2950903,3011957,3079034,3153879,3235125,3317315,3392949,3457113,3507593,3547335,3582952,3623853,3676991,3744696,3825484,3917866,4018927,4126544,4239673,4359122,4486613,4624617,4774258,4936429,5108581,5284173,5454475,5613141,5759429,5895131,6019901,6134041,6239030,6333415,6420397,6511920,6623707,6767073,6946720,7159918,7401215,7661613,7934213,8218070,8514578,8821795,9137786,9461117,9790151,10124572,10465959,10816860,11178921,
Burundi,BDI,Urban population,SP.URB.TOTL,57881,60074,62348,64713,67257,70633,75535,80910,86615,92492,98355,104176,110003,115944,122378,129614,137730,146822,156911,167911,179051,190912,203745,217601,232757,249264,267406,287102,308067,329832,352000,371771,391260,410738,430242,449896,469433,489106,509883,532281,558013,587762,621624,659300,700195,743832,790332,839878,892589,948137,1006757,1068301,1132838,1200655,1272171,1347843,
Burundi,BDI,Urban population (% of total),SP.URB.TOTL.IN.ZS,2.077,2.115,2.154,2.193,2.233,2.294,2.395,2.501,2.611,2.726,2.845,2.97,3.101,3.236,3.377,3.525,3.678,3.838,4.005,4.178,4.339,4.503,4.674,4.85,5.033,5.221,5.417,5.62,5.83,6.047,6.271,6.455,6.637,6.823,7.014,7.211,7.412,7.618,7.83,8.036,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.864,10.118,10.376,10.641,10.912,11.189,11.472,11.761,12.057,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,142246875.5,139468114.6,140630758.6,138476239.4,132019065,137728155.2,190651208,235253171.8,264308140.3,267448513.1,306891107.3,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979069.3,490608657.9,521910560.5,592416703.1,539227277.6,563024383.3,620974660.2,813963830.2,924318490.8,971977088.2,1107891063,1513934037,1789332788,1711816593,1664310633,1864823991,1751887839,1850952140,1881496592,1603239233,
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,498.0650336,480.2158008,474.9899808,458.2665596,428.2843041,438.6582261,597.3512052,726.1527905,803.707768,799.611667,899.2987882,915.5546927,996.3399903,1331.125879,1073.443426,1251.809027,1256.49316,1197.175871,1242.987493,1379.073093,1229.044456,1258.557222,1363.592698,1759.256131,1970.891373,2049.615979,2316.47949,3145.653941,3698.313412,3517.385582,3393.927212,3766.111473,3497.689697,3648.936321,3661.168758,3080.178814,
Cabo Verde,CPV,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,138856701.6,139991785.6,136158546.5,131601795.6,127523196.3,133652053.8,187959832.8,235030170.1,265056605.3,270668649.3,309176369.7,321024263.4,358442265.3,491380499.1,406239075.1,484576531.8,497578130.9,487022137.7,516378634.4,583542586.6,525174329.6,556963916.4,606246005.7,799436886.3,906125339.5,938320012.5,1062929629,1482535173,1742236224,1668452923,1591146991,1791730717,1676758416,1786332093,1788949116,1545393411,
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.24096792,0.472735008,1.159982461,1.822443852,2.685332713,3.518757175,4.324885391,5.31883207,6.074087107,6.808911008,8.28321982,14,21,30,32,34.74,37.5,40.26,43.01962636,
Cabo Verde,CPV,Life expectancy at birth total (years),SP.DYN.LE00.IN,48.85641463,49.04597561,49.3165122,49.6805122,50.139,50.67997561,51.28041463,51.91082927,52.54673171,53.17565854,53.79458537,54.40904878,55.03356098,55.67663415,56.3387561,57.02092683,57.72463415,58.44234146,59.16504878,59.8837561,60.58497561,61.25621951,61.8894878,62.48131707,63.02719512,63.52712195,63.98207317,64.40304878,64.80153659,65.1865122,65.5705122,65.9635122,66.37153659,66.79458537,67.23212195,67.67865854,68.12314634,68.55556098,68.96641463,69.35468293,69.72439024,70.08602439,70.44814634,70.81326829,71.17639024,71.52353659,71.83568293,72.09936585,72.30953659,72.47121951,72.59790244,72.70956098,72.82821951,72.97236585,73.147,73.35563415,
Cabo Verde,CPV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.921458857,,,,0.996156323,0.557769741,0.843963058,1.274077201,0.84902739,0.836178851,0.864732816,0.844799646,1.261261698,0.823865509,0.728028801,0.710453146,0.698044079,0.728660854,0.630491126,0.52470317,0.601269382,0.490877611,0.495061947,0.523241665,0.555765135,0.530303913,0.534088773,0.556512046,
Cabo Verde,CPV,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.36017029,27.05341667,24.51516667,25.40816667,25.54325,30.22908333,34.04649167,35.50075,37.433,40.17491667,48.69466667,58.29333333,71.68583333,84.87791667,91.63166667,80.14491667,72.46583333,72.0675,77.97808333,70.03133333,71.40833333,68.01758333,80.42659736,81.89083333,76.85333333,82.59146667,93.17666667,98.1575,103.5024297,119.6871499,123.2278277,117.1675723,97.70298756,88.80759855,88.6703124,87.90071969,80.56739713,75.27854041,79.37712728,83.25880686,79.32330382,85.82243543,83.05086298,83.11388834,99.4259337,99.68795356
Cabo Verde,CPV,Population total,SP.POP.TOTL,202316,205958,210866,216913,223854,231427,239765,248733,257478,264885,270197,273053,273788,273211,272509,272575,273625,275479,278152,281555,285599,290428,296071,302174,308251,313976,319161,323972,328861,334473,341256,349326,358473,368423,378763,389156,399508,409805,419884,429576,438737,447357,455396,462675,468985,474224,478265,481278,483824,486673,490379,495159,500870,507258,513906,520502,
Cabo Verde,CPV,Urban population,SP.URB.TOTL,33744,34906,36320,37966,39817,41826,44028,46406,48802,51004,52848,54338,55502,56415,57311,58383,59683,61181,62896,64814,67167,72592,78562,85011,91834,98902,108148,117780,127934,138820,150562,157350,164801,172798,181177,189784,198571,207513,216543,225549,234439,242875,251133,259084,266599,273575,279924,285701,291233,296948,303216,310088,317496,325289,333217,341064,
Cabo Verde,CPV,Urban population (% of total),SP.URB.TOTL.IN.ZS,16.679,16.948,17.224,17.503,17.787,18.073,18.363,18.657,18.954,19.255,19.559,19.9,20.272,20.649,21.031,21.419,21.812,22.209,22.612,23.02,23.518,24.995,26.535,28.133,29.792,31.5,33.885,36.355,38.902,41.504,44.12,45.044,45.973,46.902,47.834,48.768,49.704,50.637,51.572,52.505,53.435,54.291,55.146,55.997,56.846,57.689,58.529,59.363,60.194,61.016,61.833,62.624,63.389,64.127,64.84,65.526,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,637142865.7,642857134.3,660000008.6,728571437.1,782857128.6,868571428.6,914285714.3,962857134.3,1065714249,978873232.4,718401157.7,969911421.4,505549441.4,702899156,588443893.7,,,,,,,,,,,,,,,,,,,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3654031716,3979813388,4284028138,4658246907,5337833256,6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14038383450,15449630419,16777820333,18049954289,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424797,109.4737899,109.5127427,117.8701325,123.6856208,134.3041758,138.7595516,143.8074657,156.8261427,141.8240636,102.3045046,135.3166645,68.95897831,93.99376022,77.82019898,,,,,,,,,,,,,,,,,,,253.1931946,269.567076,321.7746398,318.1495354,303.6859047,268.0430434,294.865212,299.5622376,319.6924597,337.8042535,361.0703476,407.0849062,472.4488559,537.8485827,629.2828776,742.9429233,735.4075239,782.6927899,879.1512441,946.4766787,1024.60887,1094.576688,1158.689904,
Cambodia,KHM,GNI (current US$),NY.GNP.MKTP.CD,637603957.1,643322382.9,660477600,729098648.6,783423662.9,869199988.6,918142860,960771451.4,1064142906,977464823.9,717969063.7,969283315.9,505248615.1,702466307.9,588070886.5,,,,,,,,,,,,,,,,,,,,,3380436725,3421442060,3403728394,3066048888,3421151872,3533900965,3842634360,4096441960,4481379859,5123749225,6005719073,6955909278,8313830824,9926200962,9951177101,10727606651,12229474121,13324765052,14575360631,15825602128,17061954289,
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.005844911,0.016324986,0.031969578,0.04702264,0.076956056,0.226983238,0.260570198,0.300436644,0.317321781,0.46835672,0.49,0.51,0.53,1.26,3.1,4.94,6.8,14,19,
Cambodia,KHM,Life expectancy at birth total (years),SP.DYN.LE00.IN,41.23202439,41.35768293,41.51743902,41.70278049,41.88560976,42.0757561,42.28946341,42.47612195,42.53968293,42.36168293,41.57119512,39.73329268,36.7572439,32.81287805,28.2584878,23.88453659,20.6565122,19.2655122,20.06492683,23.02909756,27.73897561,33.44992683,39.17431707,44.1192439,47.9234878,50.43812195,51.79046341,52.47,52.89519512,53.20868293,53.51007317,53.83634146,54.15078049,54.4417561,54.75021951,55.12165854,55.58602439,56.14385366,56.79160976,57.52880488,58.35087805,59.24726829,60.187,61.13758537,62.07360976,62.96770732,63.79558537,64.55234146,65.23497561,65.84446341,66.38565854,66.87287805,67.32887805,67.77204878,68.21229268,68.65614634,
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761288595,3.842342793,3.577311888,3.238454376,3.003352617,2.662043769,2.510034122,2.20981321,1.776677795,1.519617528,1.447518854,1.29674221,1.127579071,1.043100079,0.914612028,0.798217508,1.313127999,1.493096881,1.497788708,1.547939822,1.575896014,1.658979246,,
Cambodia,KHM,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,35,35,35,35,35,35,35,35,35,43.55833333,55.54,75.82166667,162.25,244.9166667,,,,,,,,,,,,,,,,,426.25,718.3333333,1266.583333,2689,2545.25,2450.833333,2624.083333,2946.25,3744.416667,3807.833333,3840.75,3916.333333,3912.083333,3973.333333,4016.25,4092.5,4103.25,4056.166667,4054.166667,4139.333333,4184.916667,4058.5,4033,4027.25,4037.5,4067.75,4058.694579
Cambodia,KHM,Population total,SP.POP.TOTL,5722370,5872247,6026696,6181137,6329411,6467196,6588993,6695460,6795514,6902025,7022185,7167716,7331162,7478147,7561583,7551988,7431505,7222050,6982522,6795102,6718241,6774509,6945053,7196139,7475011,7743065,7990133,8228268,8467109,8723550,9008856,9323607,9659238,10007092,10355253,10694459,11022162,11338733,11641509,11928306,12197905,12448881,12681984,12901217,13112334,13320058,13525360,13728700,13933660,14144337,14363586,14593099,14832255,15078564,15328136,15577899,
Cambodia,KHM,Urban population,SP.URB.TOTL,588546,604430,622738,648834,674842,700397,724789,810017,903192,1006246,1121443,1341581,1599513,1889204,2197018,338103,358199,374536,389485,407638,664971,863208,905010,958886,1018545,1078686,1137955,1197954,1260160,1326939,1400517,1481241,1568081,1659876,1754801,1851318,1949049,2047775,2136799,2203158,2267103,2328314,2386749,2443103,2498555,2553988,2609448,2665153,2721662,2781625,2845426,2913804,2986771,3063813,3144414,3228208,
Cambodia,KHM,Urban population (% of total),SP.URB.TOTL.IN.ZS,10.285,10.293,10.333,10.497,10.662,10.83,11,12.098,13.291,14.579,15.97,18.717,21.818,25.263,29.055,4.477,4.82,5.186,5.578,5.999,9.898,12.742,13.031,13.325,13.626,13.931,14.242,14.559,14.883,15.211,15.546,15.887,16.234,16.587,16.946,17.311,17.683,18.06,18.355,18.47,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.533,19.666,19.81,19.967,20.137,20.319,20.514,20.723,
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,618740988,657597382.8,699373701.2,723624365.3,782384527.8,814139855.8,853268771.1,934079050.3,1053077155,1152418515,1160002261,1233991075,1430951332,1758727395,2255496995,2752771044,3076592431,3366368665,4409920644,5811444661,6740756569,7636345827,7322914570,7381854747,7801858825,8148223604,10621158533,12302471429,12493286762,11140055364,11151578051,12434370005,11396310990,13532137228,9220470913,8733231184,9732328116,9840553236,9629649417,10486451144,9287367235,9633109350,10879778384,13621738837,15775357015,16587858857,17953066721,20431780378,23322254114,23381142147,23622483984,26587311528,26472056038,29567504655,32050817633,28415950981,
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,115.4073183,120.1198834,125.0272985,126.52689,133.7305665,135.9693704,139.1730815,148.7211068,163.5935173,174.5961944,171.3200287,177.5821334,200.5713931,240.0051359,299.5465686,355.6461676,386.5308664,411.1424582,523.3887962,670.0101965,754.6647173,829.934209,772.4073602,755.5205152,774.7026149,784.909612,992.4963993,1115.211413,1098.755836,950.7620665,923.8812243,1000.326541,890.5636811,1027.567353,680.6371437,626.9560402,679.7651939,668.972082,637.3608604,675.9238649,583.0948382,589.2039195,648.3996054,791.1064754,892.8987777,915.0912877,965.3686883,1070.954675,1191.709554,1164.717254,1147.242347,1258.924651,1222.192142,1331.200021,1407.403413,1217.26067,
Cameroon,CMR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,776303647.9,890846354.4,1002978716,1024753724,1116606069,1314989972,1510978410,1961452808,2447956601,2718952470,2605908429,4032717784,5475153103,5617934472,6871180905,6875618500,6951293545,7529099007,7893940976,10483549563,12143436350,12449643358,10922507077,10673691295,11659688178,10750635242,12802076540,8673334218,8205299095,9141681174,9231356772,9160348972,10018755490,8693917671,8937271257,10206949972,13096222325,15372669035,16099189936,17701032219,19931426915,22909659652,23267452943,23358489264,26284142440,26026645435,28948121610,31761332019,27979227305,
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.006768744,0.013216341,0.129067581,0.252120078,0.277051322,0.360871584,0.587622611,0.976075415,1.402654226,2.028744791,2.93,3.4,3.84,4.3,5,,,16.21487223,20.68014766,
Cameroon,CMR,Life expectancy at birth total (years),SP.DYN.LE00.IN,41.5237561,41.96534146,42.40595122,42.84356098,43.27865854,43.71517073,44.1585122,44.61363415,45.08456098,45.57178049,46.07639024,46.5984878,47.13219512,47.67156098,48.21112195,48.74639024,49.27382927,49.79036585,50.28843902,50.763,51.20702439,51.6135122,51.98197561,52.31041463,52.59734146,52.84478049,53.05673171,53.23821951,53.38978049,53.50995122,53.59126829,53.62426829,53.60195122,53.52482927,53.39687805,53.21860976,52.99053659,52.72609756,52.44673171,52.17385366,51.93587805,51.75719512,51.65526829,51.63904878,51.7164878,51.88904878,52.1502439,52.47914634,52.85582927,53.26485366,53.69482927,54.13736585,54.5875122,55.04180488,55.4927561,55.93439024,
Cameroon,CMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261603862,1.333651188,1.466386303,1.505029616,1.522533117,1.326126262,1.310339497,1.25164434,1.224839059,1.301241322,1.396508406,1.443852984,1.324748865,1.290360035,1.338506756,1.383814217,1.401603832,1.344866645,1.431108112,1.452144824,1.486073738,1.468127321,1.498802573,1.306930983,1.338949242,1.328622977,1.252788882,1.245129889,
Cameroon,CMR,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704
Cameroon,CMR,Population total,SP.POP.TOTL,5361367,5474509,5593768,5719135,5850454,5987671,6130990,6280743,6437157,6600479,6770967,6948847,7134374,7327874,7529704,7740196,7959500,8187840,8425707,8673666,8932121,9201146,9480638,9770555,10070779,10381098,10701458,11031515,11370394,11716975,12070359,12430311,12796739,13169100,13546823,13929575,14317191,14709961,15108630,15514249,15927713,16349364,16779434,17218591,17667576,18126999,18597109,19078100,19570418,20074522,20590666,21119065,21659488,22211166,22773014,23344179,
Cameroon,CMR,Urban population,SP.URB.TOTL,747214,793147,842310,894873,950991,1010719,1074456,1142467,1215013,1292176,1374506,1499839,1635698,1782432,1941158,2112454,2282625,2412875,2550799,2696729,2851222,3014387,3186727,3368497,3560020,3761279,3972809,4185467,4378852,4579228,4786742,5001336,5223245,5451876,5687634,5930238,6179872,6436343,6700375,6972724,7253799,7543433,7842372,8150937,8469836,8799027,9139177,9489638,9851161,10223553,10607487,11002822,11409568,11827446,12256208,12694798,
Cameroon,CMR,Urban population (% of total),SP.URB.TOTL.IN.ZS,13.937,14.488,15.058,15.647,16.255,16.88,17.525,18.19,18.875,19.577,20.3,21.584,22.927,24.324,25.78,27.292,28.678,29.469,30.274,31.091,31.921,32.761,33.613,34.476,35.35,36.232,37.124,37.941,38.511,39.082,39.657,40.235,40.817,41.399,41.985,42.573,43.164,43.755,44.348,44.944,45.542,46.139,46.738,47.338,47.94,48.541,49.143,49.741,50.337,50.928,51.516,52.099,52.677,53.25,53.819,54.381,
